Player,Year,Pos,Archetype,DBPM,mean,BPM,RAPM
TERESA WEATHERSPOON,2001,G,Secondary Creator/Distributor,0.6514298961215884,1.8931357207049837,0.14863719683191834,3.6126998951039067
LAURA HARPER,2009,PowerF,Interior Primary Option,0.6505038248458321,2.8834692803278306,-3.202358343179385,-0.3155064147944646
NICKY ANOSIKE,2010,PowerF,Interior Primary Option,0.6443469490016639,4.240479992582255,-2.672422118994121,5.172103116297073
JANELL BURSE,2003,C,Interior Primary Option,0.6442484262176447,4.174997449592172,-9.022397320856744,-4.8339947313036165
TAMMY SUTTON-BROWN,2006,C,Interior Primary Option,0.6439645563095798,3.240814956045305,-3.1391534527213936,4.637226332811948
CHERYL FORD,2007,F,Interior Primary Option,0.642722931756537,9.103228889071373,-5.6226396205703155,5.15308827981254
MERCEDES RUSSELL,2022,C,Roller/Cutter,0.6400394341295104,-4.488682123211559,-10.194518846642882,-19.639282355498477
LE'COE WILLINGHAM,2007,F,Roller/Cutter,0.6396225724480887,8.079240789734124,-2.988763348449717,6.791375146811631
CRYSTAL ROBINSON,1999,F,Spot-up Shooter,0.6394454384891773,4.2238104606873685,-2.3996865051910405,0.8767899262960781
JESSICA BRELAND,2011,F,Roller/Cutter,0.6394097713775766,-1.2888298591882863,-10.870611052675894,-27.456427821788573
JAMILA WIDEMAN,1998,G,Secondary Creator/Distributor,0.638862264100259,3.382806613819221,-8.28233118168859,-8.548432502362786
YELENA LEUCHANKA,2007,C,Roller/Cutter,0.6350969039983768,11.474119799303732,-10.871795032031532,-21.611020549248753
STEPHANIE TALBOT,2024,F,Secondary Creator/Distributor,0.6349941196188925,-0.3176107161167683,-4.692003290624897,-5.854343169125315
ELENA BARANOVA,2005,F,Secondary Creator/Distributor,0.6349771580402648,-1.0762994023611716,-2.034635435761892,-2.203087996743295
STEPHANIE TALBOT,2018,F,Spot-up Shooter,0.6336542498224426,-5.07238683038996,-5.618043655815106,-7.68979152916279
DANIELLE MCCRAY,2012,F,Spot-up Shooter,0.6334179519894907,1.1753807293274907,-3.602114562872826,-3.605440778671576
TERESA EDWARDS,2003,SG,Spot-up Shooter,0.6321439917176405,0.4600325810392354,0.7129149835858166,3.628965655563202
MONICA LAMB,1998,C,Roller/Cutter,0.6316345434901609,14.166691908898075,0.03457332916070788,9.218824736543816
KATE STARBIRD,2004,SG,Spot-up Shooter,0.6299325114550921,-0.998880122132104,-9.368588771115158,-9.083280568964266
BETTY LENNOX,2011,G,Spot-up Shooter,0.6293925288339954,-11.261506990176455,-11.010522930392007,-28.391139490729685
STACEY DALES,2002,F,Spot-up Shooter,0.6280200173940685,5.944208149661468,-2.321220769622405,2.5100839465067373
LISA WILLIS,2008,G,Spot-up Shooter,0.6268470572709579,7.561703680448867,-1.7718010346067863,5.316196737704786
MORIAH JEFFERSON,2020,G,Secondary Creator/Distributor,0.626649692955868,-1.6179072059969553,0.7003798453965973,1.5688005109105734
CINDY BROWN,1998,F,Secondary Creator/Distributor,0.6217828578847353,3.4783102132509525,2.053512798686452,10.331283913519263
NNEKA OGWUMIKE,2019,F,Perimeter-Oriented Big/Wing,0.6216316583521597,3.454302228785019,-1.3275174669807437,4.322865771322914
CHANTEL TREMITIERE,2000,G,Secondary Creator/Distributor,0.621158509752079,9.974125280436173,-4.1792615225339,8.573005007280972
TIERRA RUFFIN-PRATT,2017,G,Interior Primary Option,0.6203356208707678,-0.1466285764619815,-1.0980191953115634,-8.026955000960461
SATOU SABALLY,2023,F,Perimeter-Oriented Big/Wing,0.6190672930835869,-0.5362157791710552,2.747678621495634,6.163725434015193
SOPHIE CUNNINGHAM,2024,G,Spot-up Shooter,0.6187007613375641,1.0754852627804878,-1.9617366441778414,1.6344915781562612
SYLVIA FOWLES,2021,C,Interior Primary Option,0.6181053997097872,3.4280469703315126,-3.458760203219647,4.705751927445966
EWELINA KOBRYN,2012,C,Secondary Creator/Distributor,0.6180918150975574,6.564525602934516,-2.493532758971183,2.6667924611399343
RHONDA BLADES,1998,G,Spot-up Shooter,0.6178355473429633,4.024246810640006,-4.906952852684495,-2.5686370887862813
ERIN PERPEROGLOU,2006,F,Interior Primary Option,0.6176523794679925,5.811243748514203,-6.23626998540215,1.265452112187531
ABI OLAJUWON,2010,C,Roller/Cutter,0.617398377402146,28.531139464648373,-32.47499631797441,14.86847293173481
JURGITA STREIMIKYTE,2005,F,Roller/Cutter,0.6150549032936292,2.5746157875345017,-6.402784485056601,5.282890854924091
GABBY WILLIAMS,2022,F,Secondary Creator/Distributor,0.6142881208093516,6.089021487161837,-2.194224212858862,6.603710749381837
CHANTELLE ANDERSON,2007,C,Roller/Cutter,0.6112051315837999,-4.157583188686921,-3.1866824639505564,-16.85143739088882
JESSICA DAVENPORT,2007,C,Interior Primary Option,0.6106927098945523,2.8026448498657848,-4.827749140783804,-3.738634442711742
ERICA MCCALL,2019,F,Roller/Cutter,0.6103260312549927,-7.00146546452429,-8.443710925415115,-16.383659334961582
GLORY JOHNSON,2020,F,Secondary Creator/Distributor,0.6073827626297975,1.5383610346191994,-11.043588014995699,-5.586004317127409
DENA HEAD,2000,G,Secondary Creator/Distributor,0.6026770961318476,11.910111566605927,-4.648635755270881,3.196913297867866
RAEGAN SCOTT,1998,PowerF,Roller/Cutter,0.6024125686748428,2.606504185924922,-2.7558336411443536,-2.6894107192455206
JANICE BRAXTON,1997,F,Interior Primary Option,0.6021220394384612,0.418962122751861,-0.6522337177839221,1.596006230195634
BARBARA TURNER,2009,SG,Spot-up Shooter,0.6018225668340166,8.540270529936585,-4.564277763688145,-11.35224530867291
HALEY PETERS,2019,SG,Roller/Cutter,0.6004429014339393,-8.977081982221103,-16.956812620634313,-57.99586000925884
POLLYANNA JOHNS KIMBROUGH,2003,C,Roller/Cutter,0.5998372134161837,12.008031899972124,-7.549638441901857,13.917650041465182
BERNADETT HATÁR,2021,C,Roller/Cutter,0.5972671283787649,-7.614202444481643,-10.183744368631853,-24.47970457512652
REBECCA LOBO,2003,C,Secondary Creator/Distributor,0.597059102982182,3.5782731773357943,-5.577230900011197,-3.56998825282111
AMANDA THOMPSON,2014,F,Roller/Cutter,0.5967553536855498,1.3486927425379305,-8.843922027194486,-25.547822406810347
KYM HOPE,2000,C,Interior Primary Option,0.5964690580765707,44.89868646591851,,
KELLY FARIS,2013,G,Spot-up Shooter,0.5960343884120141,0.3274048741781493,-4.294326273761821,-6.422677270080634
STEFANIE DOLSON,2019,C,Secondary Creator/Distributor,0.5957524409686755,2.970993167658881,-1.7745389745750528,-0.44595852653363677
NATALIE ACHONWA,2016,F,Roller/Cutter,0.5935221832087596,4.152917319543107,-4.649925905586686,6.784380099928011
ASTOU NDOUR-FALL,2020,PowerF,Secondary Creator/Distributor,0.5903842439438534,-11.843969561111386,-7.510079462905887,-12.370200941427655
SHARON MANNING,1998,PowerF,Roller/Cutter,0.5881655145577277,7.856760027201289,-4.373417488513084,2.520466693665832
DIJONAI CARRINGTON,2024,SG,Interior Primary Option,0.5856550824343006,2.5175611738239843,-1.4731692682334168,-0.22464328999830796
TAJ MCWILLIAMS-FRANKLIN,2003,PowerF,Interior Primary Option,0.5848868013005409,1.4575240740576876,-1.9328171493476303,-0.7664789670133982
AZURÁ STEVENS,2024,PowerF,Secondary Creator/Distributor,0.583636471194222,-5.9550434171334246,-3.3615316170305585,-7.673750309807002
KAYLA MCBRIDE,2024,G,Spot-up Shooter,0.5822799973768289,4.673928896482963,-0.005558559285151254,7.677054607034224
NIA COFFEY,2024,F,Secondary Creator/Distributor,0.581948898033894,0.8418967923882625,1.15309753941869,2.7083170100536584
SYDNEY COLSON,2017,G,Secondary Creator/Distributor,0.5809533798192766,-1.0352861064079246,-8.042645118623069,-12.56026482337904
ANGEL MCCOUGHTRY,2009,SG,Perimeter-Oriented Big/Wing,0.5808615573350986,1.095179372042734,-5.30826815808772,-2.4453586640655924
CHASITY MELVIN,2007,PowerF,Interior Primary Option,0.5788259782722109,-0.8172780857890037,1.031801213607967,0.6894746603771446
HEATHER BUTLER,2014,G,Secondary Creator/Distributor,0.5759520113928036,-14.513452535219292,-6.637701208549492,-42.32883767620066
KRISTINE ANIGWE,2019,PowerF,Roller/Cutter,0.5753620848957736,-3.905420980599328,-4.280067521680116,7.4561386857089325
QUEEN EGBO,2022,PowerF,Interior Primary Option,0.5744441144738072,3.338851051414841,-1.364142210232445,5.757228604185102
TRACY REID,2002,F,Roller/Cutter,0.572995045142696,-4.828588053535438,-4.825255215401667,-4.6201903812299765
ALLISON HIGHTOWER,2010,G,Secondary Creator/Distributor,0.5729652820820329,2.2635365244455987,-5.5001591654637645,-6.751285391339637
KATIE GEARLDS,2007,SG,Spot-up Shooter,0.5703818231615084,-0.8268363377740315,-2.831544340098958,-6.6626799366785505
ALANNA SMITH,2019,F,Secondary Creator/Distributor,0.5691848104877428,14.424622080876356,-8.762365607091985,2.324350217014958
EZI MAGBEGOR,2021,PowerF,Interior Primary Option,0.5690641931317646,2.136111525817697,1.6310960330151447,0.8394343932506818
MURRIEL PAGE,2008,F,Roller/Cutter,0.5678644943069497,0.2848804421342804,-3.6267920055585363,-3.5368966827958515
DANIELLE MCCULLEY,2003,PowerF,Roller/Cutter,0.567586463941561,-17.274988911809377,-8.93382168429622,-19.0194057800183
REBEKKAH BRUNSON,2004,F,Roller/Cutter,0.5674905696980612,1.955722389146312,-1.5187478939925565,-0.1827960536144524
JANEL MCCARVILLE,2014,PowerF,Secondary Creator/Distributor,0.5669022748341641,3.40185206022939,-2.633739158855916,-0.8994843461411706
COURTNEY CLEMENTS,2015,G,Spot-up Shooter,0.5658170544177783,29.388404778387603,,
IVANA DOJKIĆ,2024,G,Spot-up Shooter,0.5650332922395997,-2.1756207860122845,-3.669703142618309,-16.52286542389753
REBECCA ALLEN,2022,SG,Secondary Creator/Distributor,0.564652323042184,2.471641111754333,-5.140810449368953,-7.334346072602433
TULLY BEVILAQUA,2009,G,Spot-up Shooter,0.5633149333410845,-0.4346498678636958,-2.0711021935277314,8.014266356453106
TIERRA RUFFIN-PRATT,2016,G,Secondary Creator/Distributor,0.5629785056865974,0.9684977438957538,-1.4568094329507821,1.2450499792983534
NAVONDA MOORE,2008,G,Secondary Creator/Distributor,0.5626526535191355,4.956345405372265,-3.3702498898431092,-9.078369622121702
LISA WILLIS,2007,G,Spot-up Shooter,0.5621460421260283,6.728701887941005,-14.729593614984445,-7.592835853659123
NATASHA HOWARD,2014,F,Interior Primary Option,0.5592480745461574,1.5220067015087166,-2.122675574842045,1.0609853870758446
JULIE WOJTA,2013,SG,Roller/Cutter,0.5589197833099413,-13.909684115101792,-12.392286361722599,-4.716764884568482
AISHA SHEPPARD,2022,G,Spot-up Shooter,0.5587833849815627,-7.120503505342689,-3.962431528959416,-10.85020259210667
KALANA GREENE,2015,G,Secondary Creator/Distributor,0.5574602566002815,-5.05142297356541,-4.330376052156794,-17.9040527162121
SIMONE EDWARDS,2002,C,Roller/Cutter,0.5566216042583226,3.961054843555226,-3.920520548945104,-2.624210194584404
KEDRA HOLLAND-CORN,2004,G,Spot-up Shooter,0.5546817203139023,1.5211913314992205,-7.886827773360921,-6.9193445538354315
TULLY BEVILAQUA,2010,G,Spot-up Shooter,0.5534546311339965,2.4171730664436617,-2.6717612915751134,11.063246329617089
LATOYA SANDERS,2011,PowerF,Roller/Cutter,0.5529724242717278,3.245052477943697,-3.36761179106444,6.303376819089266
TULLY BEVILAQUA,2005,G,Spot-up Shooter,0.5522221619648073,2.1103018450309756,-0.24714523235391184,6.468453187477403
STEPHANIE WHITE,2001,SG,Spot-up Shooter,0.5519886583067533,0.9496717043759192,-1.4597063202896283,-4.6086613377724275
SUSIE HOPSON-SHELTON,1997,F,Roller/Cutter,0.5507867149188245,-4.560988313152454,-13.379378968356445,-32.73108790707675
ELENA DELLE DONNE,2019,SG,Perimeter-Oriented Big/Wing,0.5500934552452806,3.796367970117811,-5.575679467308861,0.6722923857547953
LISA LESLIE,2003,C,Perimeter-Oriented Big/Wing,0.545258263184186,5.498115181886119,-3.111806179318226,5.180978542702723
SHEKINNA STRICKLEN,2016,F,Spot-up Shooter,0.544066804524809,2.5366261272064143,-1.3566140791235677,3.223049717328074
EMILY ENGSTLER,2023,F,Secondary Creator/Distributor,0.5428226092619722,-10.590354457292836,-9.208498604315864,-12.552045369457902
BRIONNA JONES,2020,F,Interior Primary Option,0.5423647099708366,4.990048146935355,-1.5259851332280914,7.289494394295691
EVGENIIA BELYAKOVA,2016,F,Spot-up Shooter,0.5416200850737036,3.441980500289008,-6.25957348391051,-8.988718020482603
COURTNEY VANDERSLOOT,2011,G,Secondary Creator/Distributor,0.5377351286693861,7.588079129140733,-5.387056276709437,3.203001214262679
RUTH RILEY,2005,C,Perimeter-Oriented Big/Wing,0.5375599762765751,6.642850551126957,-6.271896342319051,0.6842688920586495
JIA PERKINS,2005,G,Secondary Creator/Distributor,0.5367677882555755,3.682355147328321,-5.8425659303171305,0.9889186004533257
VERONICA BURTON,2023,G,Secondary Creator/Distributor,0.5359492961415288,-0.6535413539570657,-3.676946834877217,-3.8547280768171253
RACHAEL SPORN,2001,F,Roller/Cutter,0.5333106745283812,-0.3161648905084606,-7.8414325142061925,-5.615051960815727
SHAY MURPHY,2013,G,Spot-up Shooter,0.5317588248947942,0.9129500744963158,-4.285876155192762,-3.7787628878643704
KELLY MAZZANTE,2005,G,Spot-up Shooter,0.5283181883021628,-4.8184875692111895,-10.165822408098073,-18.292749097290447
CHELSEA NEWTON,2007,G,Secondary Creator/Distributor,0.5279239781532359,1.1438102868129076,-0.46847417317101814,10.54096202373886
LEILANI MITCHELL,2017,G,Spot-up Shooter,0.5278188862712825,2.135580336373232,-3.1928487221602184,-3.3691876393129188
DELISHA MILTON-JONES,1999,F,Interior Primary Option,0.5276937344421335,2.6553579280201793,-1.524076217049577,1.7759535475890251
BRIDGET CARLETON,2020,F,Spot-up Shooter,0.5269593122170202,-1.1430081810643404,-0.7450801695319493,-1.6026650521400752
SYLVIA FOWLES,2013,C,Interior Primary Option,0.5261126675948343,3.784219148039819,0.3748875749660333,6.079982559738031
CINDY BLODGETT,1998,G,Spot-up Shooter,0.5256544806835959,-2.0950304078867386,-1.4279383064824744,-9.154033553101554
JENNIE SIMMS,2017,G,Secondary Creator/Distributor,0.5244799749144415,14.637078475231007,-1.595324513223026,3.5727436931298815
NATASHA MACK,2024,F,Roller/Cutter,0.5237188668082053,3.617164684177352,-0.23828403483843907,1.0234006848882093
KATIE DOUGLAS,2005,SG,Primary On-Ball Creator,0.52333662691376,2.191686100572229,0.9614801782945683,-1.2064908924019453
LISA LESLIE,2006,C,Perimeter-Oriented Big/Wing,0.5219133379320006,2.4235808254100286,-1.8586475500275235,3.824415690235217
ALYSSA THOMAS,2020,F,Interior Primary Option,0.520731364731084,3.4186003651874572,-4.596104852035334,-1.6298825761087952
ANDREA NAGY,1999,G,Secondary Creator/Distributor,0.5181646617284029,-5.487152298413236,-6.243699037129046,-5.541360558536552
MONICA WRIGHT,2013,G,Secondary Creator/Distributor,0.517510611565478,3.148253344623593,1.9558468018240005,5.635379763289746
KEDRA HOLLAND-CORN,1999,G,Spot-up Shooter,0.5174567792701747,2.199428281478935,-2.8835705242731864,1.9071560344807252
TIFFANY WOOSLEY,1998,G,Spot-up Shooter,0.5171727515235247,0.9678594730116654,-5.389045537683775,-16.271204021118013
ASTOU NDIAYE-DIATTA,2007,F,Roller/Cutter,0.5141116687192087,-28.525411680532663,-10.442444133696878,-32.314032277689364
BRENE MOSELEY,2016,G,Secondary Creator/Distributor,0.5140202236652627,-6.106338193138241,-13.94263612688789,-10.405221195272443
JANEL MCCARVILLE,2016,PowerF,Roller/Cutter,0.5131464660460796,9.97200994680922,-2.7718835908524975,1.5180924542736474
VICKY BULLETT,2000,F,Perimeter-Oriented Big/Wing,0.5104161752148827,0.0842365842245766,-4.080180462028932,-2.6265602909317773
ELAINE POWELL,2002,G,Secondary Creator/Distributor,0.5082495189121742,5.910295019721625,-0.8221044177201032,4.789057738162786
JORDIN CANADA,2019,G,Secondary Creator/Distributor,0.5074711466735998,2.60109442438166,-2.4605023501781393,3.6257316906110804
KIMBERLY BECK,2008,G,Spot-up Shooter,0.505849622412903,10.361229448889963,-4.711867860117542,-11.825256105062854
AMANDA ZAHUI B,2015,C,Secondary Creator/Distributor,0.5048991793976166,5.076985690900677,-5.150388746051786,-6.107021763073344
NADIA COLHADO,2014,C,Roller/Cutter,0.502452475775366,8.549882965737302,-4.361587314882188,2.308436268266237
EBONY HOFFMAN,2007,F,Roller/Cutter,0.5022003323340751,3.785939154326347,-0.8571891383306383,3.1614957085518425
TAMIKA CATCHINGS,2010,F,Primary On-Ball Creator,0.5017286512216792,2.2969236412746064,-0.48968029595438767,1.3606548567033823
TULLY BEVILAQUA,2002,G,Spot-up Shooter,0.5012503748688664,5.4033665937456234,-0.46030872185540195,-1.721503776394239
BARBARA TURNER,2008,SG,Spot-up Shooter,0.5008817970333561,0.5505428432547246,-3.413413619535868,-7.400487966648253
MISTIE BASS,2008,F,Roller/Cutter,0.5004221605646101,1.3183992252221106,-2.6261840784933455,3.682722938678805
DOMINIQUE CANTY,2008,G,Secondary Creator/Distributor,0.49997814205714103,0.0160845750373899,-1.536247524684353,-4.060540255238011
ELAINE POWELL,2005,G,Secondary Creator/Distributor,0.4987030176723228,-0.6289433366091779,-2.998721103775981,2.2382980865986544
ALEXIS HORNBUCKLE,2012,G,Secondary Creator/Distributor,0.49866439533126844,3.0013474312540285,-4.038047283205747,2.4921050504247844
CAMILLE SMITH,2011,F,Interior Primary Option,0.4984936134748332,9.351770150785988,-3.631072051335243,13.481946795989622
KATIE DOUGLAS,2004,SG,Spot-up Shooter,0.49770041902970075,1.1306070164836886,-0.08175810393424787,4.6605649717363935
STEFANIE DOLSON,2020,C,Secondary Creator/Distributor,0.4949637038775015,0.956896871915882,-2.7634082638084747,-1.6798215043206932
JESSICA DAVENPORT,2012,C,Interior Primary Option,0.490291590986701,2.399433799782187,1.6546306682364205,4.669474007859734
TONI FOSTER,1997,PowerF,Interior Primary Option,0.48903095837197635,0.1849747948012251,-2.291406834282068,3.344097504936743
JISU PARK,2019,C,Roller/Cutter,0.4862853371232109,16.15192694267944,-4.229196611922395,2.438033481918559
TIFFANY HAYES,2012,G,Secondary Creator/Distributor,0.4835377864144587,2.91359145881302,-2.210372222504338,2.416451110998964
BREANNA STEWART,2024,F,Perimeter-Oriented Big/Wing,0.48335125970918474,-1.5033022345728302,4.1678072357968325,1.7116981019405473
WHITNEY KNIGHT,2016,G,Spot-up Shooter,0.4831222221320606,-12.674399078506008,1.607590236931081,-9.482116606467935
MARIA STEPANOVA,1998,C,Interior Primary Option,0.4816407565351102,-1.970071981699467,-7.736515384256162,-5.647476355048595
ANGELA JACKSON,1998,C,Roller/Cutter,0.48128649454970324,-11.978750121687336,-23.830135322469243,-51.19087663403487
JAYLYN SHERROD,2024,G,Secondary Creator/Distributor,0.47939230912705494,12.637348653986496,-12.791595826119408,4.711365267689223
JACKI GEMELOS,2020,G,Spot-up Shooter,0.47760450593343506,0.8484215294661198,-4.5899181232784905,5.32901513627026
NIKKI MCCRAY,2005,G,Secondary Creator/Distributor,0.4771777950704618,4.841012329982518,-2.779514565457288,-3.9928117859167847
FRIDA ELDEBRINK,2016,G,Secondary Creator/Distributor,0.4771664832835498,16.346175438722003,-7.742037332456829,16.789138877102086
JOY CHEEK,2011,F,Secondary Creator/Distributor,0.4758598148810762,-2.5476336771983,-15.780648686411325,-52.47885556284427
NNEKA OGWUMIKE,2013,F,Interior Primary Option,0.47526262426764126,4.535702419121635,2.0625397045395046,8.793097956855117
JAMILA WIDEMAN,1997,G,Secondary Creator/Distributor,0.4731309244989952,1.4647627192836947,-8.356814677313137,-2.953551917710732
KALANA GREENE,2012,G,Secondary Creator/Distributor,0.47229200442302094,3.5303301825368005,-4.950465371587725,3.234441062468374
