Player,Year,Pos,Archetype,OBPM,mean
A'JA WILSON,2018,C,Perimeter-Oriented Big/Wing,0.9287339906333494,3.1215184441944275
LAUREN JACKSON,2009,PowerF,Perimeter-Oriented Big/Wing,0.9266177185902076,3.625912845044836
CYNTHIA COOPER,2000,G,Primary On-Ball Creator,0.92254140478753,0.9449462316411305
BRIDGET CARLETON,2024,F,Spot-up Shooter,0.9030301029151894,1.6827578957688245
VERONICA BURTON,2024,G,Secondary Creator/Distributor,0.8994350350867297,2.7473844310241
KARIMA CHRISTMAS-KELLY,2018,SG,Secondary Creator/Distributor,0.8973203478673899,-2.465548058965221
MEGAN GUSTAFSON,2023,C,Interior Primary Option,0.8883806030857492,3.661455087146266
BECKY HAMMON,2009,G,Primary On-Ball Creator,0.8753414204971108,3.9890822740285463
KRISTI TOLIVER,2016,G,Spot-up Shooter,0.8692489502414631,4.883088157820218
ANN STROTHER,2006,SG,Spot-up Shooter,0.8658729156860279,11.278290621153534
SHEY PEDDY,2022,G,Spot-up Shooter,0.864437448983848,1.3021191360958009
BRIA HARTLEY,2020,G,Primary On-Ball Creator,0.8599533166029135,0.5266020662399649
LINDSAY WHALEN,2012,G,Secondary Creator/Distributor,0.8573263371752993,3.2887864444228136
KHADIJAH WHITTINGTON,2009,F,Roller/Cutter,0.8562281164330752,-0.0864799211977367
DEARICA HAMBY,2020,F,Interior Primary Option,0.842266803675625,1.2601631024704796
VICKIE JOHNSON,2002,SG,Primary On-Ball Creator,0.8206906364255836,1.5114520706609935
TICHA PENICHEIRO,2011,G,Secondary Creator/Distributor,0.8062342428897235,2.0184878905260013
SHEY PEDDY,2021,G,Spot-up Shooter,0.7965307018893881,-4.418631678490554
KELSEY MITCHELL,2024,G,Primary On-Ball Creator,0.7918113454160931,1.0449400268850015
SYLVIA FOWLES,2018,C,Interior Primary Option,0.7885321862178617,-0.6379528406245966
SEIMONE AUGUSTUS,2008,SG,Perimeter-Oriented Big/Wing,0.7616544381945557,5.391555866125733
BETNIJAH LANEY-HAMILTON,2023,SG,Spot-up Shooter,0.7485403893019936,8.575048421602862
CANDACE PARKER,2016,PowerF,Perimeter-Oriented Big/Wing,0.7477749011906192,0.2136111982198198
MEGAN GUSTAFSON,2024,C,Spot-up Shooter,0.7427733139879715,3.676234734414323
ALLISHA GRAY,2022,G,Primary On-Ball Creator,0.7421673405594148,5.408733787224211
KATIE DOUGLAS,2003,SG,Spot-up Shooter,0.7411328114031897,0.6917902692986271
KRISTI TOLIVER,2014,G,Primary On-Ball Creator,0.7083609775569107,0.5689969464637059
TIFFANY HAYES,2021,G,Primary On-Ball Creator,0.7021624552214996,2.0045178063967635
TIFFANY STANSBURY,2006,PowerF,Roller/Cutter,0.6969148703659932,8.47991104425125
ALLIE QUIGLEY,2019,G,Spot-up Shooter,0.6963615918255996,4.5411049171456455
KARA LAWSON,2015,G,Spot-up Shooter,0.6914378041120148,4.970040884316935
KARA LAWSON,2013,G,Primary On-Ball Creator,0.6894798082250505,-2.4880577713017376
JULIE ALLEMAND,2022,G,Secondary Creator/Distributor,0.675004043620128,-0.989769040127759
KIERSTAN BELL,2024,F,Secondary Creator/Distributor,0.6735866740619454,0.5886675422362326
KALANI BROWN,2023,C,Interior Primary Option,0.6724476218514638,-3.3310794544777624
ANDREA STINSON,2002,G,Primary On-Ball Creator,0.6698417444785016,1.8103410567490152
BRIONNA JONES,2020,F,Interior Primary Option,0.6480463163205514,3.874372635570663
ASJHA JONES,2008,F,Perimeter-Oriented Big/Wing,0.6370255799667798,6.563604879757728
STEFANIE DOLSON,2023,C,Secondary Creator/Distributor,0.6325081141432434,-2.6128159967731146
DIANA TAURASI,2010,G,Primary On-Ball Creator,0.6286071853334408,2.584444973689781
TICHA PENICHEIRO,2010,G,Secondary Creator/Distributor,0.6141927552635923,1.2752421211099798
BRIONNA JONES,2024,F,Interior Primary Option,0.6120562982249287,3.87284526231924
EZI MAGBEGOR,2021,PowerF,Interior Primary Option,0.5982235437896054,-1.8950550872117469
PLENETTE PIERSON,2010,F,Interior Primary Option,0.5977818849560763,3.918767877125706
ALLISON FEASTER,2002,F,Spot-up Shooter,0.5951744720280501,-1.3376972112397991
BECKY HAMMON,2010,G,Primary On-Ball Creator,0.5886468475577692,2.364378222558924
TINA CHARLES,2021,C,Perimeter-Oriented Big/Wing,0.5880963522166086,0.3584288597845796
COURTNEY WILLIAMS,2019,G,Perimeter-Oriented Big/Wing,0.5873167751302161,1.7913686440284324
AZURÁ STEVENS,2020,PowerF,Secondary Creator/Distributor,0.585209702668169,-0.3616852588992342
ALYSSA THOMAS,2020,F,Interior Primary Option,0.585094351709118,1.7283594826304385
ANGEL MCCOUGHTRY,2009,SG,Perimeter-Oriented Big/Wing,0.5803692273190781,2.9740991546336892
JONQUEL JONES,2023,C,Interior Primary Option,0.5800675913491152,10.10369250140257
NATASHA CLOUD,2022,G,Primary On-Ball Creator,0.5730046875536208,-0.7421895788716323
JIA PERKINS,2014,G,Primary On-Ball Creator,0.571148641384796,1.8664202176653957
SKYLAR DIGGINS,2024,G,Primary On-Ball Creator,0.5697823165857231,1.0308469402992193
BRANDY REED,1998,F,Interior Primary Option,0.5662049583781461,5.214673412991009
NNEKA OGWUMIKE,2022,F,Perimeter-Oriented Big/Wing,0.5603458058486973,0.8040113227175619
LIZ CAMBAGE,2019,C,Perimeter-Oriented Big/Wing,0.5516738095114828,1.268808233709707
SHENISE JOHNSON,2017,G,Primary On-Ball Creator,0.5469967396401232,0.3379112455926084
JENNIFER AZZI,1999,G,Secondary Creator/Distributor,0.5452600626510462,-0.546214814444288
UKARI FIGGS,2000,G,Spot-up Shooter,0.5275915044749926,5.009076167488911
KAMILA VODICHKOVA,2005,PowerF,Perimeter-Oriented Big/Wing,0.5237072115863625,1.765091354558963
CRYSTAL ROBINSON,2004,F,Spot-up Shooter,0.5182808448309492,1.5840815660353562
SHEKINNA STRICKLEN,2015,F,Spot-up Shooter,0.5179953436723902,-1.0911636319776692
SHONI SCHIMMEL,2016,G,Spot-up Shooter,0.5149565875099906,-1.590644452908536
TAMIKA CATCHINGS,2016,F,Primary On-Ball Creator,0.5112843140631708,1.6497929152584654
KELSEY MITCHELL,2022,G,Primary On-Ball Creator,0.5037851198833391,1.1784805466746138
MILICA VUKADINOVIC,1997,G,Spot-up Shooter,0.5003811740481812,10.847116246684129
SEIMONE AUGUSTUS,2020,SG,Secondary Creator/Distributor,0.4944517405716258,2.178099488496741
NNEKA OGWUMIKE,2012,F,Interior Primary Option,0.48918248274622306,9.203373551084
JEANETTE POHLEN-MAVUNGA,2016,G,Spot-up Shooter,0.4811514434888551,3.3405233824701694
SOPHIA YOUNG-MALCOLM,2012,F,Interior Primary Option,0.47897037838868156,3.886639600393463
DIANA TAURASI,2017,G,Primary On-Ball Creator,0.4529752353357562,1.5067527461661483
TIFFANY HAYES,2017,G,Primary On-Ball Creator,0.4381435513808083,-3.3981769929741743
TAJ MCWILLIAMS-FRANKLIN,2010,PowerF,Interior Primary Option,0.42694390289892986,4.750454502786463
BETNIJAH LANEY-HAMILTON,2024,SG,Secondary Creator/Distributor,0.42485059405854153,7.521333738392604
SUE BIRD,2005,G,Primary On-Ball Creator,0.4195012285989666,4.317980800412178
ALLIE QUIGLEY,2020,G,Primary On-Ball Creator,0.4056517081889953,1.2192636799456933
MYISHA HINES-ALLEN,2024,F,Interior Primary Option,0.39939678107749726,-5.4025813093136446
SYDNEY COLSON,2023,G,Spot-up Shooter,0.39021959796735395,-15.575041476016844
CARLA CORTIJO,2015,G,Secondary Creator/Distributor,0.3887625506255829,-0.7615886440548655
LINDSAY WHALEN,2016,G,Secondary Creator/Distributor,0.38829107842965066,4.401356149993656
ANGIE BRAZIEL,1999,F,Roller/Cutter,0.3727432406694141,-19.72464839901179
DANIELLE ROBINSON,2012,G,Secondary Creator/Distributor,0.3650514001266723,7.435956760027899
KATIE DOUGLAS,2012,SG,Primary On-Ball Creator,0.3638781100594882,2.231361114256907
ESSENCE CARSON,2013,G,Perimeter-Oriented Big/Wing,0.3593697593331798,-10.320400201456597
JANEL MCCARVILLE,2008,PowerF,Interior Primary Option,0.3581157710239112,2.187508107419229
MAYA CALDWELL,2022,G,Spot-up Shooter,0.35475132989277647,-2.4709578683556987
LEXIE BROWN,2023,G,Spot-up Shooter,0.3502960494588532,2.5705378220399044
CANDICE WIGGINS,2008,G,Primary On-Ball Creator,0.34745525725166765,-1.9537883569854104
LAURIE KOEHN,2006,G,Spot-up Shooter,0.3449237092473254,4.166485684258465
EMMA MEESSEMAN,2015,F,Interior Primary Option,0.3339406679027905,3.4466587426691997
VICKIE JOHNSON,2007,SG,Secondary Creator/Distributor,0.33256990851949514,3.713165353294357
DEWANNA BONNER,2020,SG,Primary On-Ball Creator,0.33143939301744196,2.99688022829607
TAJ MCWILLIAMS-FRANKLIN,2005,PowerF,Perimeter-Oriented Big/Wing,0.33062607425501817,7.203429374961148
EPIPHANNY PRINCE,2017,G,Primary On-Ball Creator,0.330365717240226,2.000972542980445
UKARI FIGGS,2001,G,Spot-up Shooter,0.3293051402697973,9.039509457870476
ARIKE OGUNBOWALE,2022,G,Primary On-Ball Creator,0.30271652610655275,0.056116108753214
TRICIA LISTON,2015,F,Spot-up Shooter,0.2992409766905172,-2.9469094863611827
LEILANI MITCHELL,2020,G,Spot-up Shooter,0.29432276917376576,-0.6488228557433393
VANESSA NYGAARD,1999,F,Spot-up Shooter,0.28318825589686153,3.1022244465903652
DEWANNA BONNER,2013,SG,Primary On-Ball Creator,0.2817242807757346,3.122957882057533
DIANA TAURASI,2024,G,Primary On-Ball Creator,0.27475067426303024,-0.8504629078634132
SOPHIA YOUNG-MALCOLM,2008,F,Perimeter-Oriented Big/Wing,0.2621962451906937,4.754736138120005
RONEEKA HODGES,2011,G,Spot-up Shooter,0.25401472164289984,-4.611171138656748
JIA PERKINS,2008,G,Primary On-Ball Creator,0.2459176747475076,3.2026372260331906
KARIMA CHRISTMAS-KELLY,2016,SG,Primary On-Ball Creator,0.24426019245639402,0.1696098845374203
MORIAH JEFFERSON,2017,G,Secondary Creator/Distributor,0.2360867444280582,2.403184248097703
KARA LAWSON,2011,G,Spot-up Shooter,0.23515792153728654,-1.1677426120693144
NYARA SABALLY,2024,C,Roller/Cutter,0.23408145646243786,-2.8802388503332708
VANESSA NYGAARD,2003,F,Spot-up Shooter,0.23069268653031175,-1.2001039508708662
SHEKINNA STRICKLEN,2016,F,Spot-up Shooter,0.22980114547462785,-2.086318115947218
MARGO DYDEK,1999,C,Perimeter-Oriented Big/Wing,0.22358188745945068,1.817547330558584
NYKESHA SALES,2006,SG,Primary On-Ball Creator,0.21952177874426593,-1.1203864541460715
DEANNA NOLAN,2003,SG,Primary On-Ball Creator,0.21850713186783838,3.385194655123496
ALANNA SMITH,2023,F,Secondary Creator/Distributor,0.21805297801527024,-0.1964717830842639
TAMIKA CATCHINGS,2008,F,Primary On-Ball Creator,0.21143548803034706,4.283648664359645
KAYLA ALEXANDER,2019,C,Roller/Cutter,0.19512538112880082,17.967774177104427
JEWELL LOYD,2021,G,Primary On-Ball Creator,0.1894221225962386,-0.1828528938943018
SATOU SABALLY,2020,F,Primary On-Ball Creator,0.18584639219595875,-4.141331173694396
KATIE SMITH,2000,G,Primary On-Ball Creator,0.1814568032839763,0.1866839352611766
ERIN PERPEROGLOU,2006,F,Interior Primary Option,0.1801964385197334,1.9554292729905185
ALANA BEARD,2017,SG,Secondary Creator/Distributor,0.1757392876405587,3.0104892658163425
A'JA WILSON,2021,C,Perimeter-Oriented Big/Wing,0.17134315490266022,0.8312868953177467
DANIELLE ADAMS,2011,PowerF,Primary On-Ball Creator,0.16837426927460272,2.484438853308633
CHINEY OGWUMIKE,2016,PowerF,Interior Primary Option,0.1670130392678324,-1.630909100214731
TINA THOMPSON,2013,F,Primary On-Ball Creator,0.16248749706339552,0.5971036015454099
BECKY HAMMON,2011,G,Primary On-Ball Creator,0.16217812689045144,2.3320872119439793
JACKIE YOUNG,2021,G,Perimeter-Oriented Big/Wing,0.15262416453441113,9.380418490365978
CANDACE PARKER,2014,PowerF,Perimeter-Oriented Big/Wing,0.13174209762770311,3.3666711199560466
CANDICE DUPREE,2014,F,Perimeter-Oriented Big/Wing,0.1308100678213737,5.881145652870321
ANGEL MCCOUGHTRY,2016,SG,Perimeter-Oriented Big/Wing,0.12478353412040832,1.252156863188088
NNEKA OGWUMIKE,2015,F,Interior Primary Option,0.11886580044253842,4.055362798765948
SYLVIA FOWLES,2021,C,Interior Primary Option,0.1160711513282972,0.5089360953527914
SHAMEKA CHRISTON,2009,G,Primary On-Ball Creator,0.11604620413064134,-2.6454225161259086
ADIA BARNES,2000,F,Roller/Cutter,0.11303793566153554,16.120181482318255
LYNETTA KIZER,2016,F,Interior Primary Option,0.1020711471297977,-1.0402108587178454
ELENA BARANOVA,1998,F,Perimeter-Oriented Big/Wing,0.10128120454239624,-1.77300155128171
NOELLE QUINN,2009,G,Secondary Creator/Distributor,0.09930429032808612,2.433914358169271
A'JA WILSON,2020,C,Perimeter-Oriented Big/Wing,0.09835598460904181,2.284014666412763
ANDREA STINSON,2001,G,Primary On-Ball Creator,0.09304797531965867,-0.1971429876788968
DAMIRIS DANTAS,2020,PowerF,Secondary Creator/Distributor,0.0888971949090785,0.6735532547329001
SYLVIA FOWLES,2016,C,Interior Primary Option,0.08262205143238124,2.460392320826096
STEFANIE DOLSON,2019,C,Secondary Creator/Distributor,0.0807709918681762,3.1689330745239666
DEANNA NOLAN,2007,SG,Primary On-Ball Creator,0.0777678986450704,-0.1305706225240454
SIDNEY SPENCER,2011,G,Spot-up Shooter,0.07586900328569968,4.2260315971030975
SHERYL SWOOPES,1997,SG,Primary On-Ball Creator,0.07373015244072917,3.1867077169075286
ANGEL MCCOUGHTRY,2011,SG,Perimeter-Oriented Big/Wing,0.07143326215492968,2.5052521913776196
TAMIKA CATCHINGS,2015,F,Perimeter-Oriented Big/Wing,0.07098345846239312,3.5724187768793
ANGELA JACKSON,1998,C,Roller/Cutter,0.06852019626587581,1.8200992957986375
NATALIE WILLIAMS,2000,C,Interior Primary Option,0.06787546186162713,3.3363733646729647
TINA THOMPSON,2006,F,Perimeter-Oriented Big/Wing,0.06751180022510665,5.250650209477894
RONEEKA HODGES,2008,G,Spot-up Shooter,0.06601985460428139,2.9645062522001995
MWADI MABIKA,2002,G,Primary On-Ball Creator,0.06060978615424948,2.32261528633071
NNEKA OGWUMIKE,2014,F,Perimeter-Oriented Big/Wing,0.058754420189396056,-1.0150505342331666
MWADI MABIKA,2000,G,Primary On-Ball Creator,0.050670349079637154,2.2705548230674117
RENEE MONTGOMERY,2011,G,Primary On-Ball Creator,0.049631867764081856,4.33470616923046
ASTOU NDOUR-FALL,2020,PowerF,Secondary Creator/Distributor,0.04218509685084611,-15.063286964975724
TAMIKA CATCHINGS,2006,F,Primary On-Ball Creator,0.0421606988041631,-1.5216771702546308
KAHLEAH COPPER,2021,SG,Perimeter-Oriented Big/Wing,0.041682587545359195,0.0892692065947603
KAYLA THORNTON,2022,F,Secondary Creator/Distributor,0.030985381925294986,-0.0312443292488997
TEAIRA MCCOWAN,2019,C,Interior Primary Option,0.024725819087462377,0.8043583465168483
NIKOLINA MILIĆ,2022,F,Interior Primary Option,0.019749402370967735,0.5448769774461142
TAMIKA CATCHINGS,2013,F,Perimeter-Oriented Big/Wing,0.017473440184261807,5.466209759104077
KAYLA MCBRIDE,2019,G,Primary On-Ball Creator,0.015543604112577072,0.0624893840442608
NATISHA HIEDEMAN,2022,G,Spot-up Shooter,0.006269032957254339,5.052981804679418
KATIE DOUGLAS,2002,SG,Spot-up Shooter,-8.115770793068354e-05,-1.4759427114516273
JANEL MCCARVILLE,2014,PowerF,Secondary Creator/Distributor,-0.0027675292277665035,0.0357859941774912
BECKY HAMMON,2014,G,Spot-up Shooter,-0.0047769326645994425,-2.6595567470925103
ERIKA DE SOUZA,2008,PowerF,Interior Primary Option,-0.004976461153761905,-4.058866716646734
KAHLEAH COPPER,2024,SG,Primary On-Ball Creator,-0.0174825187984354,0.386643691538842
BRIANN JANUARY,2016,G,Secondary Creator/Distributor,-0.020691340463410177,5.6291622319599215
SHANNA ZOLMAN,2009,G,Spot-up Shooter,-0.023213858677937793,-10.407359988803622
KRISTI TOLIVER,2015,G,Primary On-Ball Creator,-0.023510062678973397,2.288064671413404
DIANA TAURASI,2023,G,Primary On-Ball Creator,-0.029144808948237927,-0.668615917080649
JAKIA BROWN-TURNER,2024,G,Roller/Cutter,-0.03068135761314846,-24.604135116779823
KAHLEAH COPPER,2020,SG,Perimeter-Oriented Big/Wing,-0.03552057760354786,2.5113110790969415
TIFFANY HAYES,2016,G,Primary On-Ball Creator,-0.03594871897558472,-1.2405017522754436
CHEYENNE PARKER-TYUS,2023,F,Perimeter-Oriented Big/Wing,-0.037695268083736966,-4.297114428513961
CAITLIN CLARK,2024,G,Primary On-Ball Creator,-0.045105437070591135,1.2004258552425646
BECKY HAMMON,2005,G,Primary On-Ball Creator,-0.0464754598409542,4.045526698105728
KARA BRAXTON,2009,PowerF,Interior Primary Option,-0.053031400659070256,2.970666698118919
EMMA MEESSEMAN,2020,F,Perimeter-Oriented Big/Wing,-0.05333732922369157,-1.193105497369506
TAMMY SUTTON-BROWN,2002,C,Interior Primary Option,-0.05612625050513079,6.602622737667442
CHINEY OGWUMIKE,2021,PowerF,Interior Primary Option,-0.0585139075914847,-2.406864556443078
YOLANDA GRIFFITH,2001,PowerF,Interior Primary Option,-0.06166052399199498,3.031737756924382
BRITTNEY GRINER,2023,C,Perimeter-Oriented Big/Wing,-0.0650633359272636,3.1478097324950784
KELLY MILLER,2002,G,Secondary Creator/Distributor,-0.0702997925567258,12.71204786492785
ISABELLE FIJALKOWSKI,1997,PowerF,Interior Primary Option,-0.07178900028521262,1.97762398732023
DIANA TAURASI,2021,G,Primary On-Ball Creator,-0.08370927897729276,3.764671778220977
BRIDGET CARLETON,2020,F,Spot-up Shooter,-0.08634024014114092,2.5147899320558507
EZI MAGBEGOR,2024,PowerF,Interior Primary Option,-0.08722979485799781,0.8986379168886739
DIJONAI CARRINGTON,2023,SG,Interior Primary Option,-0.0890554561277534,0.0810222542505755
JIA PERKINS,2007,G,Primary On-Ball Creator,-0.09165916190748458,-2.221714665831831
SHERYL SWOOPES,1999,SG,Perimeter-Oriented Big/Wing,-0.09282410255409403,0.5932300509760928
IVORY LATTA,2013,G,Primary On-Ball Creator,-0.09712253312286667,-1.0485793116237976
REBECCA ALLEN,2016,SG,Secondary Creator/Distributor,-0.09792850432274407,-1.3984848999900006
LATOYA SANDERS,2019,PowerF,Roller/Cutter,-0.10159458875457013,4.310883132267745
EZI MAGBEGOR,2020,PowerF,Roller/Cutter,-0.10736971619411625,2.097099967305739
DEARICA HAMBY,2024,F,Interior Primary Option,-0.11149804002517219,-0.8939956195509194
KARA BRAXTON,2011,PowerF,Interior Primary Option,-0.1149039341388716,6.817890834986552
NATASHA HOWARD,2020,F,Interior Primary Option,-0.11565149206068662,2.58220978574296
PLENETTE PIERSON,2008,F,Interior Primary Option,-0.1191586441394992,6.407180024155801
CRYSTAL DANGERFIELD,2020,G,Primary On-Ball Creator,-0.12238787358507205,-0.1429914790821339
SHALONDA ENIS,2002,PowerF,Secondary Creator/Distributor,-0.12369334275334151,19.71833076721123
EPIPHANNY PRINCE,2013,G,Primary On-Ball Creator,-0.12998084389707842,8.837438701779426
SEIMONE AUGUSTUS,2006,SG,Perimeter-Oriented Big/Wing,-0.14505887581025528,0.1043335256407121
LISA LESLIE,2000,C,Perimeter-Oriented Big/Wing,-0.1482550951747343,2.7035850371308205
DEWANNA BONNER,2015,SG,Primary On-Ball Creator,-0.1484082560697723,0.8402424890721477
KATIE DOUGLAS,2005,SG,Primary On-Ball Creator,-0.151225092628801,2.2957634116982124
NATISHA HIEDEMAN,2019,G,Secondary Creator/Distributor,-0.15567674533849898,-9.391326205780372
MARINA MABREY,2023,G,Primary On-Ball Creator,-0.1605452149787221,0.6401768330958498
ALLISON FEASTER,1999,F,Spot-up Shooter,-0.16181077690538423,-8.214328182568856
JANEL MCCARVILLE,2009,PowerF,Interior Primary Option,-0.16193569051083845,-3.227371601528394
BECKY HAMMON,2008,G,Primary On-Ball Creator,-0.16662144833896417,1.1285500402193276
KATIE SMITH,2001,G,Primary On-Ball Creator,-0.1696330353431391,-1.9129074732546796
KELSEY PLUM,2024,G,Primary On-Ball Creator,-0.1787226960000117,4.316766398835492
LINDSAY WHALEN,2009,G,Secondary Creator/Distributor,-0.17978049407391763,-0.3384668162396793
JEWELL LOYD,2016,G,Primary On-Ball Creator,-0.18345378022279415,2.2909290561190283
NATASHA HOWARD,2016,F,Interior Primary Option,-0.18529690909134633,-3.3947613374298515
DANIELLE ROBINSON,2020,G,Secondary Creator/Distributor,-0.18684216874863838,2.5998419857617185
RIQUNA WILLIAMS,2021,G,Spot-up Shooter,-0.18731753361027081,1.872739896250797
KELSEY MITCHELL,2023,G,Primary On-Ball Creator,-0.1916118262124834,-0.2345946916820671
SANCHO LYTTLE,2013,F,Perimeter-Oriented Big/Wing,-0.19343589419440008,5.812963709391319
NAPHEESA COLLIER,2019,F,Interior Primary Option,-0.19387377887443027,0.685999161790292
YOLANDA GRIFFITH,2000,PowerF,Interior Primary Option,-0.19525341174875746,4.344550759694997
EPIPHANNY PRINCE,2021,G,Secondary Creator/Distributor,-0.20045853267182048,-2.9365777999606566
SHEA MAHONEY,2002,F,Roller/Cutter,-0.20676665294601043,6.9057847657136495
ARIEL ATKINS,2023,G,Primary On-Ball Creator,-0.20723170815136896,0.4132200530784421
KELLY MILLER,2007,G,Secondary Creator/Distributor,-0.21053292612362648,2.818744808110005
DEWANNA BONNER,2021,SG,Primary On-Ball Creator,-0.2110915313187098,5.46900546625182
MAYA MOORE,2018,F,Primary On-Ball Creator,-0.2127347621662798,0.6302146494172156
JEWELL LOYD,2023,G,Primary On-Ball Creator,-0.21655683873926554,-0.2601363167444686
SABRINA IONESCU,2021,G,Primary On-Ball Creator,-0.22234225579700595,-1.683445928214478
ARIKE OGUNBOWALE,2024,G,Primary On-Ball Creator,-0.2226897840807498,1.0698317186829465
